Open.Houses,Photo,MLS,AR,Type,S,Address,City,BR,Baths.FTHQ.,SqFt,LP...SqFt,LP,SP,HOD,Lot.Sz,YB,DOM,X..of.Units,Change.Date,latitude,longitude,unit_count,Units_used,Pred_Unit_Rent,GPR_Monthly,EGI_Monthly,EGI_Annual,Expense_Size_Band,Expense_Size_Multiplier,Est_Expense_per_Unit_Annual,Annual_Expenses_Total,NOI_Monthly,NOI_Annual,Price_Used,Cap_Rate,Cap_Rate_Pct,Vacancy_Assumed,Benchmark_Base_perUnit_Annual,Benchmark_Notes
,16.0,OC15171846MR,469,INC,S,706  N Park AVE ,POMONA,,5.00 (0 0 0 0),3132.0,$201.15,"$630,000","$600,000",$0.00,"8,382",1922.0,822,6.0,01/31/2018,34.0647549,-117.7546537,,6.0,1458.27,8749.619999999999,8312.139,99745.66799999999,<50,1.18,10030.0,60180.0,3297.138999999999,39565.66799999999,600000,0.06594277999999998,6.594277999999997,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,2.0,OC18063731MR,1543,INC,S,1448  E Elma CT ,ONTARIO,,6.00 (0 0 0 0),4049.0,$246.48,"$998,000","$1,058,000",$0.00,"11,088",1986.0,2,4.0,04/06/2018,34.0661049,-117.6218588,,4.0,1838.95,7355.8,6988.01,83856.12,<50,1.18,10030.0,40120.0,3644.6766666666663,43736.119999999995,1058000,0.0413384877126654,4.13384877126654,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,14.0,OC18081192MR,1543,INC,S,839  N Vineyard AVE ,ONTARIO,,4.00 (0 0 0 0),3832.0,$228.34,"$875,000","$875,000",,"25,500",1963.0,2,4.0,05/16/2018,34.0733483,-117.6110961,,4.0,1547.31,6189.24,5879.777999999999,70557.336,<50,1.18,10030.0,40120.0,2536.4446666666663,30437.335999999996,875000,0.034785526857142854,3.4785526857142854,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,2.0,OC18086793MR,469,INC,S,725  N Gordon ST ,POMONA,,6.00 (0 0 0 0),2764.0,$208.03,"$575,000","$560,000",,"11,739",1897.0,89,4.0,01/10/2019,34.0649146,-117.7536699,,4.0,1538.28,6153.12,5845.464,70145.568,<50,1.18,10030.0,40120.0,2502.1306666666665,30025.568,560000,0.053617085714285716,5.361708571428571,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,OC18093479MR,469,INC,S,689  E 8th ST ,POMONA,2.0,2.00 (2 0 0 0),1548.0,$258.40,"$400,000","$400,000",$0.00,"7,931",1890.0,0,1.0,04/23/2018,34.0526241,-117.743625,,1.0,1847.94,1847.94,1755.543,21066.516,<50,1.18,10030.0,10030.0,919.7096666666666,11036.516,400000,0.027591289999999997,2.7591289999999997,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,17.0,OC18139760MR,1543,INC,S,207  E Maitland ST ,ONTARIO,,6.00 (0 0 0 0),4000.0,$244.50,"$978,000","$970,000",,"12,960",2018.0,33,2.0,08/01/2018,34.0536943,-117.6491821,,2.0,2260.86,4521.72,4295.634,51547.608,<50,1.18,10030.0,20060.0,2623.9673333333335,31487.608,970000,0.032461451546391754,3.2461451546391755,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,23.0,OC18175308MR,1795,INC,S,672   Winn DR ,UPLAND,,3.00 (0 0 0 0),1950.0,$256.36,"$499,900","$500,000",$0.00,"7,200",1951.0,5,2.0,08/24/2018,34.100553,-117.659135,,2.0,1605.06,3210.12,3049.6139999999996,36595.367999999995,<50,1.18,10030.0,20060.0,1377.9473333333328,16535.367999999995,500000,0.03307073599999999,3.307073599999999,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,5.0,OC18215404MR,1543,INC,S,772  W Sunkist ST ,ONTARIO,,3.00 (0 0 0 0),2040.0,$284.31,"$579,999","$542,000",$0.00,"6,450",1953.0,37,3.0,11/06/2018,34.0579511,-117.6624843,,3.0,1543.96,4631.88,4400.286,52803.432,<50,1.18,10030.0,30090.0,1892.786,22713.432,542000,0.04190670110701107,4.190670110701107,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,OC18273140MR,1795,INC,S,91  W 9th ST ,UPLAND,,5.00 (0 0 0 0),1699.0,$482.64,"$820,000","$760,000",$0.00,"6,348",1906.0,6,4.0,05/30/2019,34.0961696,-117.6474418,,4.0,1507.96,6031.84,5730.248,68762.976,<50,1.18,10030.0,40120.0,2386.914666666666,28642.975999999995,760000,0.037688126315789466,3.7688126315789465,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,OC19117384MR,1543,INC,S,421  W C ST ,ONTARIO,,4.00 (0 0 0 0),1496.0,$367.51,"$549,800","$561,000",$0.00,"8,496",1920.0,35,4.0,07/11/2019,34.0657184,-117.6550939,,4.0,1448.59,5794.36,5504.642,66055.704,<50,1.18,10030.0,40120.0,2161.3086666666663,25935.703999999998,561000,0.04623120142602495,4.623120142602495,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,16.0,OC19127780MR,1795,INC,S,774  N 1st AVE ,UPLAND,,4.00 (0 0 0 0),2387.0,$314.16,"$749,900","$748,000",$0.00,"7,000",1950.0,54,3.0,09/10/2019,34.1029944,-117.6495874,,3.0,1617.81,4853.43,4610.7585,55329.102,<50,1.18,10030.0,30090.0,2103.2585,25239.102,748000,0.03374211497326203,3.374211497326203,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,17.0,OC19150339MR,469,INC,S,725  N Gordon ST ,POMONA,,5.00 (0 0 0 0),2764.0,$276.77,"$765,000","$799,850",$0.00,"11,739",1897.0,195,4.0,01/30/2020,34.0649146,-117.7536699,,4.0,1582.03,6328.12,6011.714,72140.568,<50,1.18,10030.0,40120.0,2668.3806666666665,32020.568,799850,0.040033216228042755,4.003321622804275,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,5.0,OC19267126MR,1543,INC,S,1234  W Rosewood CT ,ONTARIO,,8.00 (0 0 0 0),3553.0,$249.93,"$888,000","$780,000",,"7,560",1962.0,29,4.0,02/03/2020,34.0770167,-117.6735629,,4.0,1588.88,6355.52,6037.744,72452.928,<50,1.18,10030.0,40120.0,2694.4106666666667,32332.928,780000,0.0414524717948718,4.14524717948718,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,5.0,OC19267148MR,1543,INC,S,1240  W Rosewood CT ,ONTARIO,,8.00 (0 0 0 0),3552.0,$250,"$888,000","$780,000",,"7,560",1962.0,29,4.0,02/03/2020,34.0770166,-117.6736705,,4.0,1582.5,6330.0,6013.5,72162.0,<50,1.18,10030.0,40120.0,2670.1666666666665,32042.0,780000,0.04107948717948718,4.107948717948718,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,40.0,OC20062001MR,487,INC,S,431  W 7th ST ,CLAREMONT,4.0,2.00 (1 1 0 0),1382.0,$560.78,"$775,000","$757,000",$0.00,"7,500",1957.0,19,,04/28/2020,34.1007161,-117.7209722,,1.0,1853.62,1853.62,1760.9389999999999,21131.267999999996,<50,1.18,10030.0,10030.0,925.1056666666664,11101.267999999996,757000,0.014664819022457063,1.4664819022457063,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,15.0,OC20089777MR,1543,INC,S,741  N Vine AVE ,ONTARIO,,2.00 (0 0 0 0),1568.0,$302.74,"$474,700","$467,500",$0.00,"6,760",1954.0,127,2.0,10/27/2020,34.0713988,-117.6560506,,2.0,1674.52,3349.04,3181.5879999999997,38179.056,<50,1.18,10030.0,20060.0,1509.921333333333,18119.055999999997,467500,0.03875733903743315,3.8757339037433147,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,24.0,OC20166896MR,1543,INC,S,120  W Bonnie Brae CT ,ONTARIO,,3.00 (0 0 0 0),2034.0,$319.51,"$649,888","$650,000",$0.00,"8,112",1928.0,13,2.0,10/12/2020,34.0829464,-117.6516573,,2.0,1746.68,3493.36,3318.692,39824.304000000004,<50,1.18,10030.0,20060.0,1647.0253333333337,19764.304000000004,650000,0.030406621538461544,3.0406621538461542,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,6.0,OC20227934MR,469,INC,S,880  W 7th ST ,POMONA,,2.00 (0 0 0 0),2032.0,$230.81,"$469,000","$460,000",,"7,375",1960.0,0,2.0,01/19/2021,34.053,-117.7584029,,2.0,1851.42,3702.84,3517.698,42212.376,<50,1.18,10030.0,20060.0,1846.0313333333331,22152.375999999997,460000,0.048157339130434774,4.815733913043477,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,5.0,OC20230798MR,469,INC,S,880  W 7th ST ,POMONA,4.0,2.00 (2 0 0 0),2032.0,$230.81,"$469,000","$460,000",$0.00,"7,375",1960.0,0,,01/19/2021,34.053,-117.7584029,,1.0,1868.8,1868.8,1775.36,21304.32,<50,1.18,10030.0,10030.0,939.5266666666666,11274.32,460000,0.024509391304347827,2.4509391304347825,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,4.0,PW17017706MR,469,INC,S,1435  E Grand AVE ,POMONA,,7.00 (0 0 0 0),4156.0,$240.38,"$999,000","$878,500",$0.00,"54,915",1948.0,313,2.0,11/09/2018,34.048479,-117.727157,,2.0,1878.16,3756.32,3568.504,42822.047999999995,<50,1.18,10030.0,20060.0,1896.837333333333,22762.047999999995,878500,0.025910128628343763,2.5910128628343765,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,52.0,PW17251125MR,469,INC,S,11338   Pipeline AVE ,POMONA,,4.00 (0 0 0 0),1780.0,$393.17,"$699,835","$635,000",,"31,919",1946.0,30,4.0,02/18/2018,,,,4.0,1453.99,5815.96,5525.161999999999,66301.94399999999,<50,1.18,10030.0,40120.0,2181.828666666666,26181.94399999999,635000,0.04123140787401573,4.1231407874015735,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,22.0,PW18003150MR,469,INC,S,163  E Kingsley AVE ,POMONA,,2.00 (0 0 0 0),1180.0,$343.22,"$405,000","$415,000",$0.00,"3,905",1923.0,24,2.0,02/23/2018,34.0667611,-117.7505328,,2.0,1609.61,3219.22,3058.2589999999996,36699.10799999999,<50,1.18,10030.0,20060.0,1386.5923333333328,16639.107999999993,415000,0.0400942361445783,4.00942361445783,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,22.0,PW18003177MR,469,INC,S,163  E Kingsley AVE ,POMONA,2.0,2.00 (2 0 0 0),1180.0,$343.22,"$405,000","$415,000",$0.00,"3,905",1923.0,23,1.0,02/23/2018,34.0667611,-117.7505328,,1.0,1709.22,1709.22,1623.759,19485.108,<50,1.18,10030.0,10030.0,787.9256666666666,9455.108,415000,0.02278339277108434,2.278339277108434,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,24.0,PW18006321MR,1543,INC,S,5325   Howard ST ,ONTARIO,,1.00 (0 0 0 0),1311.0,$270.71,"$354,900","$215,000",,"6,891",1962.0,20,2.0,04/03/2018,,,,2.0,1535.02,3070.04,2916.538,34998.456,<50,1.18,10030.0,20060.0,1244.8713333333333,14938.455999999998,215000,0.06948119069767442,6.948119069767442,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,13.0,PW18024993MR,2081,INC,S,10262   Rose AVE ,MONTCLAIR,,4.00 (0 0 0 0),3654.0,$205.25,"$750,000","$820,000",$0.00,"15,960",1963.0,24,4.0,05/31/2018,34.0673505,-117.688541,,4.0,1514.92,6059.68,5756.696,69080.352,<50,1.18,10030.0,40120.0,2413.3626666666664,28960.352,820000,0.03531750243902439,3.531750243902439,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,19.0,PW18025999MR,2081,INC,S,1141  W 6th ST ,POMONA,5.0,3.00 (3 0 0 0),1930.0,$321.24,"$620,000","$620,000",$0.00,"6,861",1979.0,63,1.0,06/06/2018,34.0539364,-117.7640274,,1.0,2534.69,2534.69,2407.9555,28895.466,<50,1.18,10030.0,10030.0,1572.1221666666668,18865.466,620000,0.030428170967741936,3.0428170967741934,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,4.0,PW18027887MR,1543,INC,S,1052  E D ST ,ONTARIO,,3.00 (0 0 0 0),1682.0,$258.62,"$435,000","$455,000",$0.00,"6,300",1955.0,24,2.0,04/11/2018,,,,2.0,1592.34,3184.68,3025.446,36305.352,<50,1.18,10030.0,20060.0,1353.7793333333332,16245.351999999999,455000,0.03570407032967033,3.570407032967033,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,16.0,PW18029980MR,2081,INC,S,1440  N Gordon ST ,POMONA,,4.00 (0 0 0 0),1971.0,$217.66,"$429,000","$400,000",,"7,667",1910.0,22,1.0,05/16/2018,34.0722935,-117.7537136,,1.0,1907.77,1907.77,1812.3815,21748.578,<50,1.18,10030.0,10030.0,976.5481666666668,11718.578000000001,400000,0.029296445000000004,2.9296445,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,15.0,PW18046676MR,469,INC,S,1141  W 6th ST ,POMONA,,3.00 (0 0 0 0),1930.0,$321.24,"$620,000","$620,000",,"6,861",1979.0,37,2.0,05/16/2018,34.0539364,-117.7640274,,2.0,1832.79,3665.58,3482.301,41787.612,<50,1.18,10030.0,20060.0,1810.6343333333334,21727.612,620000,0.03504453548387097,3.5044535483870973,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,21.0,PW18110389MR,1543,INC,S,1815  S Euclid AVE ,ONTARIO,,3.00 (0 0 0 0),2300.0,$228.26,"$525,000","$550,333",,"7,350",1963.0,85,3.0,10/28/2018,34.0406622,-117.6511863,,3.0,1605.73,4817.1900000000005,4576.3305,54915.966,<50,1.18,10030.0,30090.0,2068.8305,24825.966,550333,0.04511080745657629,4.51108074565763,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,10.0,PW18110510MR,1543,INC,S,1012  S Sultana AVE #UNITS A & ,ONTARIO,,2.00 (0 0 0 0),3150.0,$142.54,"$449,000","$423,000",$0.00,"3,486",1964.0,17,2.0,07/18/2018,34.0533991,-117.6461103,,2.0,1802.71,3605.42,3425.149,41101.788,<50,1.18,10030.0,20060.0,1753.4823333333334,21041.788,423000,0.04974417966903073,4.974417966903073,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,10.0,PW18110545MR,1543,INC,S,1016  S Sultana AVE #UNITS A & ,ONTARIO,,2.00 (0 0 0 0),1575.0,$285.08,"$449,000","$423,000",,"4,316",1964.0,16,2.0,07/18/2018,34.0533658,-117.6461112,,2.0,1650.56,3301.12,3136.064,37632.768,<50,1.18,10030.0,20060.0,1464.397333333333,17572.767999999996,423000,0.041543186761229305,4.15431867612293,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,11.0,PW18110574MR,1543,INC,S,424  E Maitland ST #UNITS A & ,ONTARIO,,2.00 (0 0 0 0),1575.0,$285.08,"$449,000","$423,000",$0.00,"4,980",1964.0,17,2.0,07/18/2018,34.0535367,-117.6469285,,2.0,1653.56,3307.12,3141.7639999999997,37701.168,<50,1.18,10030.0,20060.0,1470.0973333333332,17641.167999999998,423000,0.04170488888888888,4.1704888888888885,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,21.0,PW18110620MR,1543,INC,S,1811  S Euclid AVE ,ONTARIO,,3.00 (0 0 0 0),2300.0,$228.26,"$525,000","$550,333",,"7,350",1963.0,85,3.0,10/28/2018,34.0407344,-117.6511857,,3.0,1606.36,4819.08,4578.125999999999,54937.51199999999,<50,1.18,10030.0,30090.0,2070.625999999999,24847.511999999988,550333,0.04514995829797593,4.514995829797593,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,17.0,PW18110648MR,1543,INC,S,114  E Francis ST ,ONTARIO,,4.00 (0 0 0 0),3350.0,$208.96,"$700,000","$550,334",,"8,466",1961.0,85,4.0,10/28/2018,,,,4.0,1550.62,6202.48,5892.355999999999,70708.27199999998,<50,1.18,10030.0,40120.0,2549.0226666666654,30588.271999999983,550334,0.055581287000257995,5.558128700025799,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,22.0,PW18116021MR,1543,INC,S,603  E D ST ,ONTARIO,,2.00 (0 0 0 0),1566.0,$273.95,"$429,000","$431,000",,"5,390",1935.0,37,2.0,09/28/2018,,,,2.0,1629.08,3258.16,3095.2519999999995,37143.02399999999,<50,1.18,10030.0,20060.0,1423.5853333333325,17083.02399999999,431000,0.039635786542923414,3.9635786542923412,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,22.0,PW18144292MR,469,INC,S,489  W Holt AVE ,POMONA,,5.00 (0 0 0 0),2717.0,$126.98,"$345,000","$560,000",$0.00,"9,437",1947.0,28,4.0,08/13/2018,34.0623056,-117.7565044,,4.0,1525.28,6101.12,5796.063999999999,69552.768,<50,1.18,10030.0,40120.0,2452.7306666666664,29432.767999999996,560000,0.05255851428571428,5.255851428571428,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,2.0,PW18168408MR,1455,INC,S,10331   Kimberly AVE ,MONTCLAIR,,6.00 (0 0 0 0),2504.0,$249.60,"$625,000","$630,000",,"8,100",2007.0,23,2.0,08/30/2018,34.0662483,-117.7085549,,2.0,2130.69,4261.38,4048.3109999999997,48579.731999999996,<50,1.18,10030.0,20060.0,2376.644333333333,28519.731999999996,630000,0.04526941587301587,4.526941587301587,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,3.0,PW18168433MR,1455,INC,S,10341   Kimberly AVE ,MONTCLAIR,,6.00 (0 0 0 0),2504.0,$249.60,"$625,000","$630,000",,"8,100",2007.0,85,2.0,10/11/2018,34.0660947,-117.7085555,,2.0,2083.85,4167.7,3959.3149999999996,47511.78,<50,1.18,10030.0,20060.0,2287.648333333333,27451.78,630000,0.04357425396825396,4.357425396825397,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,PW18191972MR,469,INC,S,442  E Monterey AVE ,POMONA,,2.00 (0 0 0 0),1774.0,$225.48,"$399,999","$375,000",,"6,422",1953.0,125,2.0,02/22/2019,34.0606578,-117.7429453,,2.0,1578.74,3157.48,2999.6059999999998,35995.272,<50,1.18,10030.0,20060.0,1327.939333333333,15935.271999999997,375000,0.04249405866666666,4.249405866666666,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,36.0,PW18236836MR,469,INC,S,263  S White AVE ,POMONA,,4.00 (0 0 0 0),1799.0,$216.79,"$390,000","$392,120",,"7,401",1896.0,100,3.0,05/01/2019,34.0570718,-117.7589534,,3.0,1547.67,4643.01,4410.8595,52930.314,<50,1.18,10030.0,30090.0,1903.3594999999998,22840.314,392120,0.05824827603794756,5.824827603794756,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,11.0,PW18238433MR,469,INC,S,882  E Phillips BLVD ,POMONA,,4.00 (0 0 0 0),4075.0,$190.18,"$775,000","$806,000",$0.00,"41,633",1910.0,1,4.0,04/27/2021,34.044384,-117.7390554,,4.0,1920.9,7683.6,7299.42,87593.04000000001,<50,1.18,10030.0,40120.0,3956.0866666666675,47473.04000000001,806000,0.05889955334987594,5.889955334987594,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,35.0,PW18241141MR,1543,INC,S,322  E Park ST ,ONTARIO,,2.00 (0 0 0 0),1500.0,$319.93,"$479,900","$470,000",,"7,200",1914.0,37,2.0,06/20/2019,34.0589087,-117.6480658,,2.0,1569.2,3138.4,2981.48,35777.76,<50,1.18,10030.0,20060.0,1309.8133333333335,15717.760000000002,470000,0.03344204255319149,3.344204255319149,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,64.0,PW18270113MR,469,INC,S,2543   Yorkshire WAY ,POMONA,,6.00 (0 0 0 0),3756.0,$194.36,"$730,000","$680,000",,"8,983",1964.0,59,3.0,02/08/2019,34.0914813,-117.7380925,,3.0,1699.41,5098.2300000000005,4843.3185,58119.822,<50,1.18,10030.0,30090.0,2335.8185,28029.822,680000,0.04122032647058824,4.122032647058823,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,15.0,PW19018029MR,469,INC,S,240  E Mckinley AVE ,POMONA,,3.00 (0 0 0 0),1520.0,$345.39,"$524,999","$520,000",,"6,363",1936.0,158,2.0,07/23/2019,34.0736583,-117.7489869,,2.0,1625.15,3250.3,3087.785,37053.42,<50,1.18,10030.0,20060.0,1416.118333333333,16993.42,520000,0.032679653846153844,3.267965384615384,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,60.0,PW19035416MR,469,INC,S,383  E Jefferson AVE ,POMONA,4.0,3.00 (3 0 0 0),2196.0,$272.31,"$598,000","$612,000",$0.00,"7,451",1924.0,25,,04/06/2019,34.0697905,-117.7465968,,1.0,1725.66,1725.66,1639.377,19672.523999999998,<50,1.18,10030.0,10030.0,803.5436666666665,9642.523999999998,612000,0.015755758169934637,1.5755758169934637,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,39.0,PW19036908MR,469,INC,S,383  E Jefferson AVE ,POMONA,,3.00 (0 0 0 0),2196.0,$272.31,"$598,000","$612,000",$0.00,"7,451",1924.0,25,2.0,04/06/2019,34.0697905,-117.7465968,,2.0,1668.09,3336.18,3169.3709999999996,38032.452,<50,1.18,10030.0,20060.0,1497.7043333333331,17972.451999999997,612000,0.029366751633986925,2.9366751633986925,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,3.0,PW19056761MR,469,INC,S,2369   Angela ST ,POMONA,,8.00 (0 0 0 0),4320.0,$182.64,"$789,000","$815,000",$0.00,"7,246",1965.0,48,4.0,06/30/2019,34.0283899,-117.7464269,,4.0,1731.89,6927.56,6581.182,78974.184,<50,1.18,10030.0,40120.0,3237.8486666666663,38854.183999999994,815000,0.047673845398773,4.7673845398773,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,27.0,PW19059594MR,469,INC,S,540  W Holt AVE ,POMONA,,4.00 (0 0 0 0),4284.0,$81.65,"$349,800","$530,000",,"4,977",1949.0,66,4.0,05/28/2019,34.0621086,-117.7578184,,4.0,1756.64,7026.56,6675.232,80102.784,<50,1.18,10030.0,40120.0,3331.8986666666665,39982.784,530000,0.07543921509433962,7.543921509433963,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,PW19075605MR,469,INC,S,1468 1470 S Hamilton BLVD ,POMONA,,2.00 (0 0 0 0),1716.0,$267.48,"$459,000","$420,000",$0.00,"7,240",1962.0,46,2.0,06/14/2019,34.0506894,-117.7630258,,2.0,1599.87,3199.74,3039.7529999999997,36477.03599999999,<50,1.18,10030.0,20060.0,1368.0863333333327,16417.035999999993,420000,0.03908818095238094,3.908818095238094,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,10.0,PW19121516MR,469,INC,S,373   San Francisco AVE ,POMONA,,2.00 (0 0 0 0),1404.0,$333.97,"$468,888","$540,000",,"8,599",1945.0,15,2.0,07/27/2019,34.0657089,-117.7467001,,2.0,1553.24,3106.48,2951.156,35413.872,<50,1.18,10030.0,20060.0,1279.4893333333337,15353.872000000003,540000,0.0284330962962963,2.8433096296296303,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,2.0,PW19175963MR,1795,INC,S,208  S Campus AVE ,UPLAND,,3.00 (0 0 0 0),2150.0,$253.49,"$545,000","$547,000",$0.00,"7,862",1955.0,1,2.0,10/01/2019,34.0881479,-117.6414698,,2.0,1660.3,3320.6,3154.5699999999997,37854.84,<50,1.18,10030.0,20060.0,1482.903333333333,17794.839999999997,547000,0.03253170018281535,3.253170018281535,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,11.0,PW19228890MR,469,INC,S,2429   Angela ST #4,POMONA,,5.00 (0 0 0 0),3970.0,$197.73,"$785,000","$780,000",$0.00,"7,169",1964.0,58,4.0,01/24/2020,34.0272628,-117.7463862,,4.0,1735.38,6941.52,6594.444,79133.32800000001,<50,1.18,10030.0,40120.0,3251.1106666666674,39013.32800000001,780000,0.05001708717948719,5.001708717948719,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,9.0,PW19268201MR,1543,INC,S,1525  E Fairfield CT ,ONTARIO,,7.00 (0 0 0 0),4269.0,$219.96,"$939,000","$930,000",,"9,246",1980.0,37,4.0,01/29/2020,34.0298411,-117.6190832,,4.0,1882.17,7528.68,7152.246,85826.952,<50,1.18,10030.0,40120.0,3808.912666666667,45706.952000000005,930000,0.04914726021505377,4.914726021505377,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,15.0,PW19286617MR,469,INC,S,715  N Gibbs ST ,POMONA,,4.00 (0 0 0 0),3480.0,$212.64,"$740,000","$705,000",,"6,794",1917.0,211,4.0,10/23/2020,34.0647826,-117.7483143,,4.0,1707.48,6829.92,6488.424,77861.088,<50,1.18,10030.0,40120.0,3145.090666666667,37741.088,705000,0.05353345815602838,5.353345815602838,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,10.0,PW19287036MR,1543,INC,S,923  N Vineyard AVE ,ONTARIO,,5.00 (0 0 0 0),4000.0,$275,"$1,100,000","$940,000",$0.00,"6,627",1963.0,35,4.0,04/02/2020,34.0749495,-117.611098,,4.0,1685.29,6741.16,6404.102,76849.224,<50,1.18,10030.0,40120.0,3060.768666666667,36729.224,940000,0.03907364255319149,3.907364255319149,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,PW20017174MR,469,INC,S,1324  E Kingsley AVE ,POMONA,,2.00 (0 0 0 0),2008.0,$248.99,"$499,980","$550,000",,"20,000",1916.0,8,2.0,03/02/2020,34.0667234,-117.7236912,,2.0,1680.31,3360.62,3192.589,38311.068,<50,1.18,10030.0,20060.0,1520.9223333333332,18251.068,550000,0.03318376,3.3183759999999998,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,36.0,PW20050617MR,469,INC,S,1191 1193 W 10th  ,POMONA,4.0,2.00 (2 0 0 0),1570.0,$285.83,"$448,750","$445,000",$0.00,"6,837",1961.0,77,,06/09/2020,,,,1.0,1745.42,1745.42,1658.149,19897.788,<50,1.18,10030.0,10030.0,822.3156666666667,9867.788,445000,0.022174804494382024,2.2174804494382023,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,36.0,PW20050705MR,469,INC,S,1191 1193 W 10th  ,POMONA,,2.00 (0 0 0 0),1570.0,$285.83,"$448,750","$445,000",$0.00,"6,837",1961.0,77,2.0,06/09/2020,,,,2.0,1629.41,3258.82,3095.879,37150.547999999995,<50,1.18,10030.0,20060.0,1424.212333333333,17090.547999999995,445000,0.038405725842696616,3.8405725842696614,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
