"Open Houses","Change Date","Change Type","Photo","MLS","AR","Type","S","Address","City","BR","Baths(FTHQ)","SqFt","LP $/SqFt","LP","SP","HOD","Lot Sz","YB","DOM"
"","12/01/2023","Leased","11","TR23203349MR","1543","LSE","LD","2046  S Bon View AVE #G","ONTARIO","3","3.00 (2 0 1 0)","1,460","$1.78","$2,600","$2,600","","4,000","1983","30"
"","11/30/2023","Leased","29","TR23203823MR","1122","LSE","LD","5425   Choctaw CT #40","CHINO","3","3.00 (2 0 1 0)","1,450","$1.93","$2,800","$2,800","$303.00","1,100","1985","27"
"","12/09/2023","Leased","14","TR23204806MR","1543","LSE","LD","920  S Palmetto AVE #25","ONTARIO","2","2.00 (2 0 0 0)","817","$2.56","$2,095","$2,095","","817","1989","36"
"","12/26/2023","Leased","11","TR23207847MR","469","LSE","LD","624   Abbey LN #4","POMONA","2","1.00 (1 0 0 0)","850","$2.35","$2,000","$2,000","$0.00","7,592","1963","23"
"","11/29/2023","Leased","1","TR23208413MR","1627","LSE","LD","11034   Getaway DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,894","$1.69","$3,200","$3,200","","1,894","2020","13"
"","01/25/2024","Leased","12","TR23212061MR","1627","LSE","LD","8716   PINE CREST PL ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,179","$1.99","$2,350","$2,350","","4,000","1983","14"
"","12/05/2023","Leased","33","TR23212773MR","1627","LSE","LD","10573   Wells DR ","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,443","$2.15","$3,100","$3,100","","799","2019","19"
"","12/04/2023","Leased","33","TR23214224MR","469","LSE","LD","1957   Annandale WAY ","POMONA","3","3.00 (2 0 1 0)","1,618","$1.79","$2,900","$2,900","","18,808","2009","13"
"","01/14/2024","Leased","15","TR23215770MR","1543","LSE","LD","2350  S Via Esplanade  #32","ONTARIO","4","3.00 (3 0 0 0)","1,946","$1.54","$3,000","$3,000","$0.00","999","2019","53"
"","01/25/2024","Leased","18","TR23219217MR","1795","LSE","LD","2027   Divine Arroyo  ","UPLAND","4","3.00 (3 0 0 0)","1,970","$1.93","$3,800","$3,800","","2,100","2023","55"
"","03/26/2024","Leased","1","TR23219797MR","1795","LSE","LD","2025   Divine Arroyo  ","UPLAND","4","3.00 (3 0 0 0)","1,970","$1.93","$3,800","$3,800","","2,100","2023","112"
"","01/12/2024","Leased","18","TR23220137MR","1455","LSE","LD","8870   Camphor  #H","MONTCLAIR","2","3.00 (2 0 1 0)","1,436","$1.95","$2,800","$2,650","","1,436","2016","40"
"","04/14/2024","Leased","28","TR23222124MR","1795","LSE","LD","2148   Willow Wisp  ","UPLAND","4","4.00 (4 0 0 0)","1,745","$2.01","$3,500","$3,500","","2,100","2023","114"
"","01/24/2024","Leased","15","TR23223195MR","1627","LSE","LD","11217   Terra Vista  #F","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,417","$2.12","$3,000","$3,000","","3,538","1994","43"
"","12/22/2023","Leased","34","TR23223999MR","469","LSE","LD","796   Plum LN ","POMONA","3","4.00 (2 1 1 0)","1,818","$1.68","$3,050","$3,050","","31,026","2018","9"
"","05/09/2024","Leased","17","TR23225924MR","1795","LSE","LD","2162   Willow Wisp  ","UPLAND","4","4.00 (4 0 0 0)","1,745","$2.01","$3,500","$3,500","","0","2023","134"
"","01/16/2024","Leased","1","TR23230322MR","1543","LSE","LD","947   North Divino Privado  #12","ONTARIO","4","4.00 (3 0 1 0)","2,202","$1.57","$3,450","$3,450","","","2023","18"
"","01/22/2024","Leased","15","TR23230860MR","1795","LSE","LD","1086   Sydney CT ","UPLAND","3","3.00 (2 0 1 0)","1,626","$1.78","$2,900","$2,900","","1,238","2011","5"
"","01/12/2024","Leased","16","TR24000144MR","1543","LSE","LD","2038  S BONVIEW AVE #B","ONTARIO","2","3.00 (2 0 0 1)","1,364","$1.94","$2,650","$2,700","$0.00","2,000","1984","10"
"","01/30/2024","Leased","13","TR24002418MR","469","LSE","LD","717  N Gibbs ST ","POMONA","1","1.00 (1 0 0 0)","790","$2.25","$1,780","$1,800","$0.00","6,794","1913","22"
"","02/20/2024","Leased","17","TR24005396MR","469","LSE","LD","961  E Phillips BLVD #10","POMONA","3","3.00 (3 0 0 0)","2,000","$1.75","$3,500","$3,500","","38,711","2022","42"
"","03/04/2024","Leased","13","TR24015292MR","1543","LSE","LD","1031  S Palmetto AVE #O-10","ONTARIO","2","3.00 (2 0 1 0)","1,034","$2.42","$2,500","$2,500","$390.00","1,034","1986","32"
"","03/07/2024","Leased","18","TR24022172MR","1627","LSE","LD","9753   La Jolla DR #C","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,104","$2.54","$2,800","$2,800","","1,500","1985","36"
"","03/29/2024","Leased","1","TR24026649MR","1795","LSE","LD","165   Tarragon WAY ","UPLAND","3","3.00 (2 0 1 0)","1,280","$2.66","$3,400","$3,400","","1,026","2020","34"
"","03/22/2024","Leased","1","TR24028532MR","1627","LSE","LD","9654   Nova PL ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,002","$2.69","$2,700","$2,700","","1,002","2020","28"
"","04/01/2024","Leased","18","TR24028725MR","1627","LSE","LD","11040   Serene Drive ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,591","$1.95","$3,100","$3,100","","500","2020","52"
"","02/23/2024","Leased","15","TR24029757MR","469","LSE","LD","174  W Grove ST #2","POMONA","2","2.00 (1 0 1 0)","878","$2.62","$2,300","$2,300","$0.00","64,061","1980","11"
"","05/08/2024","Leased","1","TR24031457MR","1543","LSE","LD","3042  E Via Fiano  ","ONTARIO","3","3.00 (2 0 0 1)","1,580","$1.90","$3,000","$3,000","","1,880","2017","83"
"","04/20/2024","Leased","6","TR24033856MR","469","LSE","LD","101  W Mission BLVD #311","POMONA","1","2.00 (2 0 0 0)","1,029","$1.97","$2,025","$2,025","$0.00","","2003","61"
"","03/13/2024","Leased","14","TR24039525MR","1627","LSE","LD","10151   Arrow  #131","RANCHO CUCAMONGA","1","1.00 (1 0 0 0)","708","$2.82","$2,000","$2,000","","708","1986","4"
"","04/18/2024","Leased","15","TR24046887MR","1543","LSE","LD","926  W Philadelphia ST #75","ONTARIO","2","3.00 (2 0 1 0)","932","$2.25","$2,100","$2,100","$0.00","932","1990","39"
"","05/03/2024","Leased","14","TR24051030MR","1543","LSE","LD","1309  W Mission BLVD #U-46","ONTARIO","2","2.00 (2 0 0 0)","880","$2.49","$2,195","$2,195","","880","1988","49"
"","04/06/2024","Leased","50","TR24063603MR","1627","LSE","LD","7439   Napa CT ","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","800","$2.73","$2,180","$2,180","","8,295","1976","4"
"","04/30/2024","Leased","25","TR24063736MR","1627","LSE","LD","11577   Stoneridge DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,486","$1.99","$2,950","$2,950","","1,640","1994","6"
"","04/12/2024","Leased","22","TR24066702MR","1627","LSE","LD","11040   Serene Drive ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,591","$1.92","$3,050","$2,050","","500","2020","8"
"","04/30/2024","Leased","16","TR24070741MR","1543","LSE","LD","2916  E Via Fiano  ","ONTARIO","3","3.00 (2 0 1 0)","1,749","$1.83","$3,200","$3,200","","799","2016","20"
"","04/18/2024","Leased","19","TR24073024MR","1795","LSE","LD","111   Macintosh WAY ","UPLAND","2","2.00 (2 0 0 0)","923","$2.60","$2,400","$2,450","","760","2016","4"
"","04/17/2024","Leased","30","TR24073363MR","1543","LSE","LD","2337  S  Via #40","ONTARIO","3","3.00 (2 0 1 0)","1,554","$1.80","$2,800","$2,800","","1,000","2019","4"
"","05/10/2024","Leased","15","TR24075766MR","1455","LSE","LD","8836   Jacaranda  #C","MONTCLAIR","2","3.00 (2 0 1 0)","1,410","$1.99","$2,800","$2,800","","552","2018","24"
"","06/14/2024","Leased","17","TR24077071MR","1795","LSE","LD","979  W Pine ST #A","UPLAND","2","2.00 (2 0 0 0)","1,023","$2.23","$2,285","$2,285","","1,092","1972","40"
"","06/06/2024","Leased","1","TR24090035MR","1543","LSE","LD","2988  E Via Fiano  ","ONTARIO","3","3.00 (2 0 0 1)","1,580","$1.71","$2,700","$2,700","","2,000","2017","30"
"","06/14/2024","Leased","15","TR24091786MR","1627","LSE","LD","11030   momentum drive ","RANCHO CUCAMONGA","3","3.00 (2 0 0 1)","1,387","$2.31","$3,200","$3,200","","60,417,720","2022","38"
"","05/28/2024","Leased","23","TR24092421MR","1627","LSE","LD","8305   Vineyard AVE #5","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","882","$2.60","$2,295","$2,295","","900","1988","19"
"","06/16/2024","Leased","26","TR24097857MR","469","LSE","LD","961  E Phillips BLVD #11","POMONA","3","3.00 (3 0 0 0)","2,000","$1.75","$3,500","$3,500","$0.00","38,711","2022","33"
"","06/17/2024","Leased","32","TR24110762MR","487","LSE","LD","1643   Mankato  ","CLAREMONT","2","3.00 (3 0 0 0)","1,649","$2.00","$3,300","$3,200","","2,754","1981","17"
"","05/22/2023","Leased","11","WS23039367MR","1543","LSE","LD","1955  E Harvard Privado  #A","ONTARIO","4","3.00 (2 0 1 0)","1,750","$1.60","$2,800","$2,600","","1,740","2004","40"
"","07/20/2023","Leased","8","WS23052477MR","1455","LSE","LD","4612   Canoga ST #C","MONTCLAIR","2","2.00 (2 0 0 0)","950","$2.05","$1,950","$1,900","$0.00","7,316","1964","93"
"","04/17/2023","Leased","15","WS23054795MR","1543","LSE","LD","516   Imperial  #D","ONTARIO","2","1.00 (1 0 0 0)","752","$2.93","$2,200","$2,200","","2,000","1985","14"
"","04/25/2023","Leased","9","WS23060937MR","1543","LSE","LD","3064  E VIA ROSSO  ","ONTARIO","3","3.00 (2 0 1 0)","1,462","$1.71","$2,500","$2,500","","1,901","2017","9"
"","05/16/2023","Leased","15","WS23070115MR","1795","LSE","LD","579   Orlando CT ","UPLAND","3","3.00 (3 0 0 0)","1,729","$1.85","$3,200","$3,200","","539","2015","14"
"","05/25/2023","Leased","16","WS23071038MR","1122","LSE","LD","11857   Seneca Way ","CHINO","3","2.00 (2 0 0 0)","1,450","$1.93","$2,800","$2,800","","1,450","1986","18"
"","08/28/2023","Leased","16","WS23083046MR","1627","LSE","LD","7619   Haven AVE #B","RANCHO CUCAMONGA","3","3.00 (3 0 0 0)","1,403","$2.03","$2,850","$2,850","","2,000","1991","97"
"","12/15/2023","Leased","27","WS23145309MR","1543","LSE","LD","3010  E Via Fiano  ","ONTARIO","3","3.00 (2 0 1 0)","1,749","$1.66","$2,900","$2,900","","1,749","2016","21"
"","09/01/2023","Leased","10","WS23150387MR","1543","LSE","LD","2337  S Greenwood PL #B","ONTARIO","2","3.00 (2 0 1 0)","1,061","$2.26","$2,400","$2,400","","1,061","1981","16"
"","02/15/2024","Leased","12","WS23161521MR","469","LSE","LD","442  W 12th ST #4","POMONA","2","1.00 (1 0 0 0)","750","$2.33","$1,750","$1,750","$0.00","6,426","1964","168"
"","11/03/2023","Leased","14","WS23163984MR","1795","LSE","LD","552   D ST ","UPLAND","3","3.00 (2 0 1 0)","1,464","$2.05","$2,995","$2,950","","1,048","1980","15"
"","12/28/2023","Leased","25","WS23170618MR","1543","LSE","LD","1234  W Rosewood Ct #B","ONTARIO","2","2.00 (2 0 0 0)","880","$2.27","$2,000","$1,950","$0.00","","1962","93"
"","12/01/2023","Leased","24","WS23192209MR","1795","LSE","LD","1061   Springfield ST #D","UPLAND","2","2.00 (1 0 1 0)","1,000","$1.98","$1,980","$2,000","$0.00","7,800","1965","20"
"","12/23/2023","Leased","18","WS23201288MR","1627","LSE","LD","11198   Terra Vista  #110","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,224","$2.29","$2,800","$2,800","","1,300","1989","52"
"","11/17/2023","Leased","1","WS23209774MR","1627","LSE","LD","9530   Wellspring PL ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,574","$1.78","$2,800","$2,800","","1,574","2021","3"
"","01/24/2024","Leased","16","WS23210000MR","469","LSE","LD","1417   Ledgestone LN ","POMONA","3","3.00 (2 0 1 0)","1,618","$1.85","$2,999","$2,999","","1,059","2007","74"
"","12/14/2023","Leased","6","WS23211855MR","1543","LSE","LD","1712  S Mountain AVE #E","ONTARIO","3","3.00 (2 0 1 0)","1,386","$1.98","$2,750","$2,750","","1,386","1985","15"
"","02/03/2024","Leased","22","WS23214764MR","1795","LSE","LD","1077   Venice WAY ","UPLAND","3","3.00 (2 0 1 0)","1,670","$1.71","$2,850","$2,850","$330.00","1,150","2007","70"
"","01/26/2024","Leased","14","WS23217908MR","1543","LSE","LD","1026  N Turner AVE #224","ONTARIO","3","3.00 (2 0 1 0)","1,681","$1.78","$3,000","$3,000","","1,681","1997","58"
"","02/15/2024","Leased","18","WS23230104MR","1795","LSE","LD","2286   Sunflower CT ","UPLAND","3","4.00 (3 0 1 0)","1,694","$1.95","$3,300","$3,300","","741","2019","51"
"","03/06/2024","Leased","17","WS24015232MR","487","LSE","LD","986   Newberry LN ","CLAREMONT","3","3.00 (3 0 0 0)","1,790","$1.89","$3,380","$3,100","","","2020","19"
"","03/03/2024","Leased","28","WS24024071MR","1795","LSE","LD","1387   Chervil WAY ","UPLAND","3","3.00 (2 0 1 0)","1,594","$2.13","$3,400","$3,400","","31,363","2023","21"
"","03/27/2024","Leased","19","WS24024752MR","469","LSE","LD","438  W 9th ST ","POMONA","4","2.00 (2 0 0 0)","1,305","$1.75","$2,280","$2,280","$0.00","7,397","1960","51"
"","02/27/2024","Leased","39","WS24026263MR","1543","LSE","LD","1309  W Mission BLVD #U-44","ONTARIO","2","2.00 (2 0 0 0)","880","$2.61","$2,300","$2,200","","880","1988","21"
"","04/10/2024","Leased","16","WS24027669MR","469","LSE","LD","662  N Gordon ST #B","POMONA","2","1.00 (1 0 0 0)","950","$2","$1,900","$1,900","$0.00","8,743","1983","49"
"","03/08/2024","Leased","23","WS24029829MR","1627","LSE","LD","7792   Haywood PL ","RANCHO CUCAMONGA","4","4.00 (3 0 1 0)","1,833","$1.80","$3,295","$3,195","","2,000","2020","25"
"","04/12/2024","Leased","29","WS24040349MR","1543","LSE","LD","2239  S Fern AVE #D","ONTARIO","2","3.00 (2 0 1 0)","1,196","$2.17","$2,600","$2,600","","1,196","1984","6"
"","03/23/2024","Leased","9","WS24042500MR","1627","LSE","LD","8863   San Bernardino RD #5","RANCHO CUCAMONGA","0","1.00 (1 0 0 0)","200","$7.50","$1,500","$1,500","$0.00","9,600","1966","22"
"","04/04/2024","Leased","12","WS24046620MR","1795","LSE","LD","540  E 7th ST #F","UPLAND","2","1.00 (1 0 0 0)","800","$2.19","$1,750","$1,750","$0.00","15,603","1964","14"
"","06/04/2024","Leased","57","WS24069570MR","1795","LSE","LD","1974  W 11th ST ","UPLAND","4","4.00 (3 0 1 0)","1,976","$1.77","$3,500","$3,500","","938","2018","27"
"","05/09/2024","Leased","8","WS24072257MR","469","LSE","LD","551   Linden ST ","POMONA","1","1.00 (1 0 0 0)","450","$3.33","$1,500","$1,500","$0.00","9,641","1957","17"
"","05/07/2024","Leased","28","WS24075043MR","1795","LSE","LD","154   Linda WAY #D","UPLAND","2","3.00 (2 0 1 0)","3,732","$0.54","$2,000","$2,000","$0.00","8,820","1971","22"
"","06/05/2024","Leased","14","WS24079668MR","1543","LSE","LD","840  E Cedar ST #A","ONTARIO","2","3.00 (2 0 1 0)","900","$2.22","$2,000","$1,900","$0.00","10,890","1989","16"
"","06/08/2024","Leased","19","WS24084966MR","469","LSE","LD","3746   Towne Park CIR ","POMONA","4","3.00 (2 0 1 0)","1,593","$2.20","$3,500","$3,500","$440.00","1,846","1978","40"
